GEO_ID,NAME,S1901_C01_001E,S1901_C01_001M,S1901_C01_002E,S1901_C01_002M,S1901_C01_003E,S1901_C01_003M,S1901_C01_004E,S1901_C01_004M,S1901_C01_005E,S1901_C01_005M,S1901_C01_006E,S1901_C01_006M,S1901_C01_007E,S1901_C01_007M,S1901_C01_008E,S1901_C01_008M,S1901_C01_009E,S1901_C01_009M,S1901_C01_010E,S1901_C01_010M,S1901_C01_011E,S1901_C01_011M,S1901_C01_012E,S1901_C01_012M,S1901_C01_013E,S1901_C01_013M,S1901_C01_014E,S1901_C01_014M,S1901_C01_015E,S1901_C01_015M,S1901_C01_016E,S1901_C01_016M,S1901_C02_001E,S1901_C02_001M,S1901_C02_002E,S1901_C02_002M,S1901_C02_003E,S1901_C02_003M,S1901_C02_004E,S1901_C02_004M,S1901_C02_005E,S1901_C02_005M,S1901_C02_006E,S1901_C02_006M,S1901_C02_007E,S1901_C02_007M,S1901_C02_008E,S1901_C02_008M,S1901_C02_009E,S1901_C02_009M,S1901_C02_010E,S1901_C02_010M,S1901_C02_011E,S1901_C02_011M,S1901_C02_012E,S1901_C02_012M,S1901_C02_013E,S1901_C02_013M,S1901_C02_014E,S1901_C02_014M,S1901_C02_015E,S1901_C02_015M,S1901_C02_016E,S1901_C02_016M,S1901_C03_001E,S1901_C03_001M,S1901_C03_002E,S1901_C03_002M,S1901_C03_003E,S1901_C03_003M,S1901_C03_004E,S1901_C03_004M,S1901_C03_005E,S1901_C03_005M,S1901_C03_006E,S1901_C03_006M,S1901_C03_007E,S1901_C03_007M,S1901_C03_008E,S1901_C03_008M,S1901_C03_009E,S1901_C03_009M,S1901_C03_010E,S1901_C03_010M,S1901_C03_011E,S1901_C03_011M,S1901_C03_012E,S1901_C03_012M,S1901_C03_013E,S1901_C03_013M,S1901_C03_014E,S1901_C03_014M,S1901_C03_015E,S1901_C03_015M,S1901_C03_016E,S1901_C03_016M,S1901_C04_001E,S1901_C04_001M,S1901_C04_002E,S1901_C04_002M,S1901_C04_003E,S1901_C04_003M,S1901_C04_004E,S1901_C04_004M,S1901_C04_005E,S1901_C04_005M,S1901_C04_006E,S1901_C04_006M,S1901_C04_007E,S1901_C04_007M,S1901_C04_008E,S1901_C04_008M,S1901_C04_009E,S1901_C04_009M,S1901_C04_010E,S1901_C04_010M,S1901_C04_011E,S1901_C04_011M,S1901_C04_012E,S1901_C04_012M,S1901_C04_013E,S1901_C04_013M,S1901_C04_014E,S1901_C04_014M,S1901_C04_015E,S1901_C04_015M,S1901_C04_016E,S1901_C04_016M
1400000US19065080600,"Census Tract 806, Fayette County, Iowa",964,79,6.5,3,6.8,3.4,16.5,4.2,16.2,5.6,13.9,4,19.9,4.4,12.1,3.8,6,3,1,1.4,0.9,1.2,38654,5782,49238,6223,24.2,(X),(X),(X),(X),(X),696,73,5.6,4,2.2,1.7,12.6,4.8,12.5,5.3,17.2,5.2,24.4,5.9,15.5,5,7.8,4,1.4,2,0.7,1.1,49808,7656,54861,5245,(X),(X),26.4,(X),(X),(X),591,77,2.2,2.1,2,1.7,11.2,5.3,14,6.1,15.7,5.4,27.9,7,15.2,4.9,9.1,4.8,1.7,2.3,0.8,1.3,53563,5254,N,N,(X),(X),(X),(X),(X),(X),268,62,17.5,8.4,19,9.4,31.7,10.1,16,7.2,9.3,6.9,1.9,2.5,1.5,2.2,1.5,2.2,0,8,1.5,3.2,18828,2087,30104,16620,(X),(X),(X),(X),18.3,(X)
1400000US19065080700,"Census Tract 807, Fayette County, Iowa",1224,71,4.8,2.4,6.4,4.2,12.3,4.4,9.8,3.5,16.1,4.9,25,6,16.1,6.4,7.5,3.4,2,1.7,0,1.8,50323,7854,54843,4780,30.1,(X),(X),(X),(X),(X),869,75,1.7,1.9,0.9,0.8,9.6,4.7,10.5,4.6,13.9,4.8,33.4,7.8,18.6,7.8,8.5,4.4,2.9,2.3,0,2.6,57005,4625,62171,5053,(X),(X),29.3,(X),(X),(X),731,80,1.4,2,0.3,0.4,7.5,4.3,8.5,4.3,14,5.2,38.6,8.1,16.3,6.8,10.1,5.2,3.4,2.8,0,3,59653,5279,N,N,(X),(X),(X),(X),(X),(X),355,83,13.2,6.4,19.7,13.5,20.6,10.4,7.3,4.7,20.8,10.3,3.4,3.4,9.9,10.4,5.1,5.7,0,6.1,0,6.1,23641,9179,36150,9148,(X),(X),(X),(X),31,(X)
1400000US19067480100,"Census Tract 4801, Floyd County, Iowa",1041,75,5.8,3.7,1.8,1.7,19.3,7.7,9.8,4.5,14.8,5.6,27.2,6.8,15.4,5.9,3.5,2.2,0.6,0.9,1.9,2,47292,10949,53141,5391,27.5,(X),(X),(X),(X),(X),819,81,1.3,1.9,0.2,0.4,16.4,8.3,10.1,5.2,16.1,6.7,29.7,7.7,19.5,7.1,4.4,2.9,0.7,1.2,1.5,2,55703,8154,58243,5670,(X),(X),22.1,(X),(X),(X),791,81,1.3,1.9,0,2.8,16.9,8.5,10.4,5.4,14.8,6.8,30.6,8,19.2,7.4,4.6,3,0.8,1.2,1.5,2.1,56484,8027,N,N,(X),(X),(X),(X),(X),(X),222,82,22.5,15.4,7.7,8.1,30.2,18.3,8.1,10.2,13.1,11.1,14.9,14.9,0,9.6,0,9.6,0,9.6,3.6,6.2,18977,12159,33675,14703,(X),(X),(X),(X),47.3,(X)
1400000US19067480200,"Census Tract 4802, Floyd County, Iowa",1077,91,8.1,3.8,7.6,4.7,5.8,2.8,15.4,5,12.1,3.3,26.9,4.2,12.6,3.3,10,3.3,0.8,0.7,0.6,0.9,51027,3872,56601,4683,18.5,(X),(X),(X),(X),(X),743,76,0,3,0.5,0.8,5.2,2.8,14.8,6.5,13.7,3.6,32.3,5.8,16.7,4.7,14.5,4.5,1.2,1,0.9,1.4,58614,4704,70159,7870,(X),(X),23.3,(X),(X),(X),676,75,0,3.3,0,3.3,5.6,3.1,11.8,6.7,13,3.7,33.7,5.8,17.5,5.1,16,4.9,1.3,1.1,1,1.5,60000,8573,N,N,(X),(X),(X),(X),(X),(X),334,72,26,10.7,23.4,13.8,6.9,5.2,16.8,7.5,9,7.5,15,7.4,3,2.6,0,6.5,0,6.5,0,6.5,16250,12397,26218,5223,(X),(X),(X),(X),7.8,(X)
1400000US19067480300,"Census Tract 4803, Floyd County, Iowa",1075,97,2,1.3,6,2.8,15,4.9,9.7,4.1,17.4,4.7,27.3,5.1,11.3,3.5,4.6,3.8,3.2,1.9,3.8,2.5,50096,6194,63036,7278,24.3,(X),(X),(X),(X),(X),781,70,1.5,1.4,1.8,1.3,7.8,4.3,8.7,4.8,18.6,5.8,32.8,6.6,14.5,4.7,6,5.3,3.1,2.8,5.2,3.5,58805,2285,73491,9709,(X),(X),25,(X),(X),(X),689,73,0.9,1.1,1.7,1.4,6,4.1,8.6,5.2,20.8,6.6,31.5,6.9,14.4,5,6.8,5.9,3.5,3.2,6,3.9,59506,4425,N,N,(X),(X),(X),(X),(X),(X),294,79,3.1,2.9,17,9.8,36.4,11.3,13.6,7.6,14.3,8.5,11.6,6.2,0.7,1.2,0,7.4,3.4,4.5,0,7.4,23681,2298,32926,8216,(X),(X),(X),(X),22.4,(X)
1400000US19067480400,"Census Tract 4804, Floyd County, Iowa",1448,97,9.9,4.3,9.4,5.5,21,7.4,14.2,5.8,18.7,6.3,12.3,5.7,5.9,3.3,8.1,3.4,0.4,0.7,0,1.5,31850,5617,40198,3902,16,(X),(X),(X),(X),(X),844,68,0.1,0.4,0,2.6,14.6,7.2,19.7,8.7,24.4,9,16.5,8.1,10.1,5.5,14,5.7,0.7,1.2,0,2.6,42426,4392,55083,5518,(X),(X),13.7,(X),(X),(X),674,83,0,3.3,0,3.3,9.6,5.3,18.8,9.3,25.1,8.7,18.1,9.4,11.1,6.7,16.3,6.7,0.9,1.5,0,3.3,44576,10006,N,N,(X),(X),(X),(X),(X),(X),604,101,23.8,11.1,22.5,12.9,29.8,13.3,6.6,5.2,10.8,8.7,6.5,9.6,0,3.7,0,3.7,0,3.7,0,3.7,15579,2895,19366,4721,(X),(X),(X),(X),19.2,(X)
1400000US19067480500,"Census Tract 4805, Floyd County, Iowa",2138,124,14.1,4.9,14.6,5.2,10.4,4,5.9,4.3,23.7,5.9,15.1,4.6,8.4,3.7,5,2.6,2.1,1.7,0.7,1.2,37431,2508,44203,4623,19.5,(X),(X),(X),(X),(X),1210,125,10,5.6,5,3.4,6.7,4.6,3.8,3.4,28.9,8.7,23.4,8.1,10.2,5.3,8.2,4.4,2.5,2.2,1.3,2.1,47545,7383,56481,6577,(X),(X),17.3,(X),(X),(X),953,122,1.2,2.2,5.7,4,6.1,4.9,3.7,3.7,33.9,9.7,25.3,10.2,12,6.6,9.1,5.2,3.1,2.8,0,2.3,49795,6865,N,N,(X),(X),(X),(X),(X),(X),928,143,19.4,8.3,27,10.6,15.9,7.8,9.3,8.6,18.5,8.5,6.7,4.8,1.5,2.4,0,2.4,1.6,2.8,0,2.4,16006,2987,26163,5374,(X),(X),(X),(X),22.4,(X)
1400000US19069360100,"Census Tract 3601, Franklin County, Iowa",1162,87,6.5,3.3,6.2,2.3,8.5,3.7,14.1,4.1,14.1,4.5,24.3,5.4,11.6,3.5,11.1,4,2,1.4,1.5,1.5,51154,7905,59738,5694,26.8,(X),(X),(X),(X),(X),791,76,2.1,1.5,0.8,1.1,5.6,3.4,13.7,5.1,13.8,5.3,29,7.3,14,5.2,15.9,5.7,2.9,2,2.3,2.2,61650,6440,72520,7231,(X),(X),29.6,(X),(X),(X),714,71,1,0.8,0.8,1.2,3.9,3.1,12.9,5.4,13.2,5.2,29.3,7.7,15.5,5.7,17.6,6.3,3.2,2.2,2.5,2.4,65465,5779,N,N,(X),(X),(X),(X),(X),(X),371,75,17,9.1,16.7,7,15.4,8.5,17.3,7.4,17,9.1,11.6,5.2,4.3,4.1,0.8,1.5,0,5.9,0,5.9,25673,8439,30390,4839,(X),(X),(X),(X),20.8,(X)
1400000US19069360200,"Census Tract 3602, Franklin County, Iowa",1961,171,9.8,4.1,6.1,3.3,11.1,4,12.5,4.2,26,7.7,17.4,5.3,11.6,3.9,4.1,2.5,0.9,1.3,0.6,0.7,42897,3001,48761,4473,22,(X),(X),(X),(X),(X),1215,133,1,1.5,1.5,1.5,8.7,5.1,14.5,6.6,30.1,10.7,23.2,7,11.9,5.1,6.7,3.9,1.4,2.1,1,1.2,48398,2291,58753,6053,(X),(X),18.7,(X),(X),(X),1043,130,0,2.1,0,2.1,6.5,4.8,15,7.2,28.1,11.1,26,7.9,13.9,5.9,7.8,4.7,1.6,2.5,1.2,1.4,50141,2726,N,N,(X),(X),(X),(X),(X),(X),746,151,24.1,10.1,13.5,8.2,16.9,7.8,9.2,6.4,18.9,9.1,7.9,6.7,9.4,5.1,0,3,0,3,0,3,21222,7237,30865,5051,(X),(X),(X),(X),25.3,(X)
1400000US19069360300,"Census Tract 3603, Franklin County, Iowa",1066,86,3.8,1.9,5.2,2.4,8.3,2.8,14.4,3.4,19.8,4.6,26.9,5.9,12.6,3.3,6.7,2.4,1.1,1,1.2,0.9,48750,5340,56444,4911,29.5,(X),(X),(X),(X),(X),784,70,1.5,1.7,1,1.4,4.6,3.1,10.1,3.7,22.6,6,33.2,6.9,15.3,4.2,8.5,3.4,1.5,1.3,1.7,1.3,60694,6835,65576,6164,(X),(X),32.5,(X),(X),(X),726,72,0,3,1,1.4,2.1,1.3,9.6,3.8,23.3,6.4,35.3,7.4,16.1,4.5,9.2,3.6,1.7,1.4,1.8,1.4,62892,3482,N,N,(X),(X),(X),(X),(X),(X),282,55,9.9,5.9,17,7.6,19.5,6.1,25.5,8.4,12.1,5.6,12.8,6.2,1.8,1.4,1.4,1.4,0,7.7,0,7.7,26667,4360,30629,3425,(X),(X),(X),(X),20.9,(X)
1400000US19071970100,"Census Tract 9701, Fremont County, Iowa",962,63,5.6,2.6,5.6,1.8,16.1,3.9,8.9,2.8,16.6,4,23.8,4.8,14.4,4.2,7.3,2.5,0,2.3,1.6,1.3,47742,4529,54150,4446,20,(X),(X),(X),(X),(X),670,55,2.7,2.3,1.3,1.2,9.9,3.6,10.1,4.1,17.5,4.7,29.9,6.3,19,5.5,7.5,3.2,0,3.3,2.2,1.8,55750,8035,63204,5999,(X),(X),22.7,(X),(X),(X),539,53,0.7,1.1,0.7,1.1,6.9,3.5,6.5,3,16,5.5,35.3,7.4,23.6,6.9,8.3,3.8,0,4.1,2,1.8,65592,5520,N,N,(X),(X),(X),(X),(X),(X),292,52,12.3,6.1,15.4,5,33.2,10.5,14.4,7.2,11,6,7.9,4.4,3.1,2.8,2.7,2.9,0,7.4,0,7.4,21698,1348,28294,4020,(X),(X),(X),(X),13.7,(X)
1400000US19071970200,"Census Tract 9702, Fremont County, Iowa",1089,65,5.7,2.9,5.9,2.6,11.9,3.8,13.2,3.3,14.7,3.9,25.4,4.9,12.3,3.7,7.2,2.8,1.3,1,2.4,2.2,48063,8681,58013,6730,25.5,(X),(X),(X),(X),(X),693,64,1.3,1.4,1,1,4.9,2.9,13,4,17.3,4.9,31.2,5.1,14.7,5,10.8,4.3,2,1.6,3.8,3.4,62548,3821,72206,9518,(X),(X),27.1,(X),(X),(X),547,59,1.1,1.6,0.9,1.2,3.5,2.3,13,4.7,12.4,4.5,30.5,5.6,18.6,6.1,12.6,5.3,2.6,2.1,4.8,4.3,68047,5155,N,N,(X),(X),(X),(X),(X),(X),396,63,13.4,7.4,14.4,6.8,24.2,7.8,13.6,6.2,14.6,7.5,18.9,9.8,0.8,1.3,0,5.5,0,5.5,0,5.5,22250,6803,28955,4603,(X),(X),(X),(X),22,(X)
1400000US19071970300,"Census Tract 9703, Fremont County, Iowa",1068,58,9.7,3.3,5.6,2.7,12,3.9,14,4.6,11.5,3.2,22,4.8,11.7,3.2,11.3,2.9,1.2,1.1,0.9,0.8,45952,6060,54692,3594,21.3,(X),(X),(X),(X),(X),736,55,6.5,3.4,1.5,1.5,8,3.9,11.4,4.5,15.5,3.9,26.2,5.9,13.9,4.2,14.4,4.1,1.8,1.6,0.8,0.8,55000,7264,63127,4417,(X),(X),20.9,(X),(X),(X),601,53,2.3,1.8,1.2,1.6,7,4.7,10.6,4.6,15,4.5,29.3,7,15.5,4.9,16,4.6,2.2,2,1,1,61767,3604,N,N,(X),(X),(X),(X),(X),(X),332,57,17.5,7.2,14.8,8.3,20.2,8.3,20.2,10.3,5.4,4.2,11.7,8.3,6,5,3,3.3,0,6.5,1.2,1.8,22143,5516,33908,6703,(X),(X),(X),(X),22,(X)
1400000US19073080100,"Census Tract 801, Greene County, Iowa",850,61,7.2,3.6,5.2,2.3,16.6,5.5,16.6,4.7,17.4,4.2,18,5,12.7,3.4,3.5,2.1,0.9,1.1,1.9,1.3,38125,6475,48813,4214,29.4,(X),(X),(X),(X),(X),582,43,1.2,1.4,2.2,2,11.3,4.9,17.5,6.3,19.4,4.4,22.7,6.5,17.4,4.9,5.2,3.1,1.4,1.6,1.7,1.4,49074,6607,57760,5802,(X),(X),25.8,(X),(X),(X),480,45,0.4,0.7,2.3,2.4,7.1,3.4,12.7,5.5,19,4.9,27.5,7.4,21,5.6,6.3,3.6,1.7,1.9,2.1,1.6,57333,7248,N,N,(X),(X),(X),(X),(X),(X),268,51,20.1,10.4,12.3,5.7,27.2,11.2,14.6,6.3,13.8,7.9,7.8,5,1.9,2,0,8,0,8,2.2,2.2,20200,3211,29058,5375,(X),(X),(X),(X),36.6,(X)
1400000US19073080200,"Census Tract 802, Greene County, Iowa",1193,77,2.6,2.6,7.4,5.3,18.8,6.8,7.3,4,14.8,5.4,21.6,7.7,13.7,6,10.2,5.4,1,1.7,2.6,2.5,49514,6598,58215,6957,30.2,(X),(X),(X),(X),(X),744,102,0.5,0.9,3.2,3.6,15.6,8.6,4.6,3.7,12.5,6.3,20.6,9.8,22.7,9.6,14.5,7.9,1.6,2.7,4.2,4.1,68438,12360,72126,10782,(X),(X),25.9,(X),(X),(X),529,89,0.8,1.2,2.1,3.1,8.1,6.3,3.6,3.7,13,8.5,18,9.2,27.4,11.5,18.9,10.6,2.3,3.8,5.9,5.7,76958,8517,N,N,(X),(X),(X),(X),(X),(X),449,97,6,6.9,14.3,11.8,24.1,11.7,12.9,8.6,20.3,12.7,22.5,11.1,0,4.9,0,4.9,0,4.9,0,4.9,28750,11773,33617,4975,(X),(X),(X),(X),34.5,(X)
1400000US19073080300,"Census Tract 803, Greene County, Iowa",1310,95,6.4,3.5,12.9,4.8,9.3,4.3,13,4.6,15.4,5.5,18.5,5.2,14.4,5.1,8.4,4.2,0.7,1.2,0.9,1.4,42016,5026,53024,6930,24.2,(X),(X),(X),(X),(X),798,114,0,2.8,4.4,4.6,0.5,0.9,14.5,6.9,20.1,7.7,21.7,6,22.4,7.4,13.8,6.1,1.1,1.9,1.5,2.4,68229,7073,71127,9004,(X),(X),21.3,(X),(X),(X),722,124,0,3.1,3,4.3,0.6,1,13.4,7,18.8,7.7,24,6.8,22,7.8,15.2,6.6,1.2,2.1,1.7,2.7,70139,6183,N,N,(X),(X),(X),(X),(X),(X),512,121,16.4,8.3,26.2,9.7,23,9.7,10.5,6.6,8.2,6.9,13.7,8.1,2,3.2,0,4.3,0,4.3,0,4.3,17664,3256,24808,4626,(X),(X),(X),(X),28.7,(X)
1400000US19073080500,"Census Tract 805, Greene County, Iowa",815,67,2.1,1.2,11.2,3.4,11.4,3.5,15.1,5.1,17.9,4.5,26.3,5.9,9.2,3.7,3.2,2.4,2.7,2.5,1,1.1,41577,5350,52659,6405,21.8,(X),(X),(X),(X),(X),550,49,0.4,0.5,5.5,3,9.5,4.3,18.7,7.5,16.4,4.6,30.9,7.3,10.5,4.7,2.7,2.3,4,3.8,1.5,1.6,49375,8880,60210,9214,(X),(X),24.4,(X),(X),(X),477,49,0.4,0.6,4.8,3.2,6.5,3.2,20.1,8.4,15.7,5.3,30.8,8.4,12.2,5.4,3.1,2.7,4.6,4.3,1.7,1.8,53009,5743,N,N,(X),(X),(X),(X),(X),(X),265,55,5.7,3.6,23.4,8.2,17.4,5.4,7.9,4.1,20.4,9.5,15.5,8.1,5.7,4.3,4.2,5.2,0,8.1,0,8.1,27969,11143,35716,6007,(X),(X),(X),(X),16.6,(X)
1400000US19075960100,"Census Tract 9601, Grundy County, Iowa",1778,70,2.7,1.3,4.2,1.9,9.2,2.5,9.5,2.5,13.7,3,25,4.2,19.9,3.8,11.9,2.7,3,1.3,0.9,0.6,61218,4615,68352,4730,22,(X),(X),(X),(X),(X),1322,66,0.6,0.8,2.5,1.8,6.4,3,5.2,1.9,14.1,3.4,25.6,4.5,25.3,4.7,15.2,3.6,3.9,1.7,1.2,0.8,71534,4073,78446,6427,(X),(X),21.8,(X),(X),(X),1159,64,0,1.9,1.6,1.8,5.1,2.7,4.1,2,13.7,3.6,28.4,5,25.6,4.9,16,4,4.1,1.9,1.4,0.9,72906,4149,N,N,(X),(X),(X),(X),(X),(X),456,67,8.8,4.6,9,4.9,21.1,6.1,19.3,7.1,12.5,6.1,22.1,7.3,4.4,4.4,2.4,2.1,0.4,0.9,0,4.8,31063,2907,38277,4849,(X),(X),(X),(X),22.8,(X)
1400000US19075960200,"Census Tract 9602, Grundy County, Iowa",1177,63,1.3,0.8,4.4,2,7.9,3.4,13,4.6,19.7,4.7,27.4,5.7,15.6,5.5,6.9,3.3,0,1.9,3.7,2.3,53309,5074,61301,5049,19.5,(X),(X),(X),(X),(X),865,71,2.3,2.1,1.8,1.1,5.1,3.6,10.8,4.1,17.6,5.5,30.2,7.1,19,6.7,9.1,4.4,0,2.6,4.2,3,61563,9715,66968,6307,(X),(X),21.8,(X),(X),(X),772,68,0.6,0.8,1.3,1.3,4.3,3.4,8.8,3.5,17.5,6.1,32.3,7.2,20.3,7.3,10.2,4.9,0,2.9,4.7,3.4,65465,4900,N,N,(X),(X),(X),(X),(X),(X),312,73,1.9,2.4,12.5,7.6,14.7,7.1,15.7,10.5,25.6,11.6,19.9,10.8,6.4,6.6,0.6,1,0,7,2.6,3.7,37885,7115,44610,9562,(X),(X),(X),(X),13.1,(X)
1400000US19075960300,"Census Tract 9603, Grundy County, Iowa",1244,88,4.6,2.6,4.7,4.2,10.5,4.7,11.4,4.4,14.2,5.2,30.9,6.4,13.7,4.8,7,3.3,1.1,1.2,1.8,1.9,54107,6920,58542,5567,14.5,(X),(X),(X),(X),(X),850,68,3.2,2.8,1.1,1.6,6.6,3.6,6.4,3.9,10,4.6,39.2,8.6,19.2,6.8,10.2,4.8,1.6,1.8,2.6,2.7,67604,5366,71212,6845,(X),(X),11.2,(X),(X),(X),782,76,2.6,2.8,0,2.8,3.1,2.9,6.9,4.2,10,5.2,42.6,9.1,19.2,7.3,11.1,5.2,1.8,1.9,2.8,3,69792,4637,N,N,(X),(X),(X),(X),(X),(X),394,87,9.4,6.5,12.7,12.8,20.6,11.9,22.3,11.6,21.6,12.3,11.7,7.6,1.8,2.7,0,5.5,0,5.5,0,5.5,30490,8299,30093,4296,(X),(X),(X),(X),21.6,(X)
1400000US19075960400,"Census Tract 9604, Grundy County, Iowa",843,71,10.3,5.2,4.4,3.5,6.9,3.2,11.6,4.7,15.5,4.6,18.7,4.1,14.4,5.1,10.9,4.4,3.8,3,3.4,2.4,51313,10807,74828,14809,19.2,(X),(X),(X),(X),(X),552,58,2,2.8,0,4,2.7,2.8,9.8,4.9,12.1,5.2,27,5.3,21,7,14.3,6.3,5.8,4.6,5.3,3.7,72500,6337,100120,21594,(X),(X),15.4,(X),(X),(X),500,58,2.2,3.1,0,4.4,3,3,4.6,3.6,13.4,5.7,27.2,5.4,21.6,7,15.8,6.9,6.4,5,5.8,4.1,74750,6798,N,N,(X),(X),(X),(X),(X),(X),291,71,26.1,13.4,12.7,9.9,14.8,6.9,15.1,10.5,22,9.7,5.5,5.2,0.7,1,3.1,3.4,0,7.4,0,7.4,21397,9066,26075,5739,(X),(X),(X),(X),26.5,(X)
1400000US19077950100,"Census Tract 9501, Guthrie County, Iowa",1778,112,5.8,2.5,6.9,2.7,9.1,3.2,7.7,2.4,14.5,3.9,16.8,4.2,19.1,4.9,10.8,3.5,6.6,3,2.6,1.8,57143,6448,75959,10821,23.8,(X),(X),(X),(X),(X),1285,92,2.5,2.2,1,0.7,3.3,2,8,3.2,15.1,4.7,20.1,5.4,25.4,6.7,13.5,5,7.5,3.5,3.6,2.5,75017,7311,91800,15074,(X),(X),24.7,(X),(X),(X),1167,98,0.3,0.4,0.3,0.5,2.6,1.9,6.4,3.1,13.4,4.7,21.9,5.9,27.9,7.3,14.9,5.5,8.3,3.9,3.9,2.7,77066,5671,N,N,(X),(X),(X),(X),(X),(X),493,89,14.6,6.4,22.3,9,24.7,9.7,8.1,4.7,13,7,6.5,5.9,2.8,3.2,3.7,3.3,4.3,4.1,0,4.5,20573,5238,34076,8667,(X),(X),(X),(X),21.3,(X)
1400000US19077950200,"Census Tract 9502, Guthrie County, Iowa",1002,66,2.6,1.4,5.6,2.5,14.2,5.3,8.6,3.2,22.3,5.5,24.2,6.2,12.2,4.9,7.1,3.4,2.4,1.8,1,1.1,47245,4343,56778,5258,32.5,(X),(X),(X),(X),(X),729,74,0.5,0.8,5.8,4,9.9,3.5,8.9,3.7,20.4,5.7,27.8,7.2,15.1,6.4,8.4,4,2.7,2.3,0.4,0.6,53975,3007,59526,4321,(X),(X),27.3,(X),(X),(X),613,72,0.7,0.9,2.8,1.6,7.2,3.3,6.5,3.3,21,6.1,32.3,8,16.3,7.3,10,4.8,3.3,2.8,0,3.6,56083,3348,N,N,(X),(X),(X),(X),(X),(X),273,70,8.1,5.4,13.6,8.2,27.1,14,14.3,8.3,18.3,9,8.1,4.9,4.4,4.3,3.7,5.3,0,7.9,2.6,3.7,25515,3891,42978,15793,(X),(X),(X),(X),34.8,(X)
1400000US19077950300,"Census Tract 9503, Guthrie County, Iowa",1889,120,5.8,2.4,7.8,2.9,12.4,2.3,10,2.3,17.7,4.3,25.6,4.8,10.7,3,7.5,2.6,0.6,0.6,1.9,1.8,46544,4083,53874,4498,22.4,(X),(X),(X),(X),(X),1207,104,2.8,2.1,3,2.6,5.3,2.1,9.2,2.9,18.3,5.1,34.1,6.8,12.8,3.7,10.6,3.8,1,0.9,2.9,2.8,57361,5053,65501,6746,(X),(X),19.6,(X),(X),(X),1003,90,1.8,1.4,0.6,1,4.7,2,8,3.2,18.3,5.6,35,7.6,15.2,4.3,11.8,4.3,1.2,1.1,3.5,3.4,62083,4116,N,N,(X),(X),(X),(X),(X),(X),682,97,11.1,4.8,16.4,6.4,24.9,5.6,11.3,3.4,17.3,7,11.4,5.4,5.4,4.2,2.1,2.1,0,3.2,0,3.2,24198,3822,32782,4341,(X),(X),(X),(X),26.4,(X)
1400000US19079960100,"Census Tract 9601, Hamilton County, Iowa",774,61,6.2,3.6,7.9,3.7,9.4,2.9,7.2,3.1,13.6,4.5,27,6.4,12.8,4.1,10.1,2.9,4.9,2.7,0.9,1.4,55735,8075,60748,5134,27.4,(X),(X),(X),(X),(X),564,43,4.4,2.8,4.1,3.5,9.8,5.4,5.3,3.1,10.5,3.7,30.3,7.1,15.4,5.5,13.5,4.1,6.7,3.7,0,3.9,64286,8611,67517,6526,(X),(X),29.1,(X),(X),(X),494,56,5.1,3.2,2.6,3.2,6.9,3.1,4,2.6,9.3,4.1,32,7.9,17,6.3,15.4,4.6,7.7,4.1,0,4.4,70286,4642,N,N,(X),(X),(X),(X),(X),(X),210,47,11,8.4,18.1,10.4,16.2,6.9,12.4,9.3,21.9,11.3,10.5,9.2,5.7,6.3,1,1.6,0,10.2,3.3,4.8,30625,10215,39281,9157,(X),(X),(X),(X),22.9,(X)
1400000US19079960200,"Census Tract 9602, Hamilton County, Iowa",1318,70,4.2,3.5,1.7,1.4,9.9,3.4,12,3.9,14.9,3.4,27.5,5.9,14.8,4.2,11.1,3.8,2.5,1.8,1.4,0.9,58350,6994,64665,6230,25.9,(X),(X),(X),(X),(X),949,77,2.6,3.1,1.5,1.6,6.2,3.4,10.1,4.5,9.2,3.2,31.2,6.4,19.4,5.9,14.4,5.3,3.5,2.5,1.9,1.3,64450,5099,74362,7584,(X),(X),27.4,(X),(X),(X),840,76,2.3,3.4,0.8,1.3,6.5,3.7,4.8,2.5,8.7,3.6,32.9,7.1,21.9,6.6,16.3,5.8,3.7,2.8,2.1,1.5,70167,8726,N,N,(X),(X),(X),(X),(X),(X),369,75,9.2,6.2,4.3,3.1,17.9,7.7,20.1,9.3,29,8.8,15.4,9.8,1.6,1.9,2.4,3,0,5.9,0,5.9,33036,7303,37293,5514,(X),(X),(X),(X),21.7,(X)
1400000US19079960300,"Census Tract 9603, Hamilton County, Iowa",1406,110,8.2,4.8,6,3.7,21.3,7.3,11.5,4.8,10.5,3.8,27.5,7.4,6.5,3.7,4.2,4.2,2.8,2.5,1.6,1.7,39565,8855,56733,13220,25.1,(X),(X),(X),(X),(X),866,113,8.8,6.4,2.9,3,17.4,8.3,12.7,7.5,7.6,4.9,30.6,9.3,10.6,6.1,2.3,2.6,4.5,4.1,2.5,2.8,50893,19895,67976,21890,(X),(X),27.4,(X),(X),(X),659,115,5.9,5.4,3.8,4,13.8,7,9.1,6.4,8.6,5.9,32.5,10,14,7.8,3,3.5,5.9,5.5,3.3,3.7,61058,10188,N,N,(X),(X),(X),(X),(X),(X),540,118,7.2,6.5,10.9,8,27.6,14.5,15.2,8.6,12.2,7,19.6,10.1,0,4.1,7.2,9.9,0,4.1,0,4.1,26742,8799,37366,8248,(X),(X),(X),(X),18.7,(X)
